"Sc" "Scandium    " 21  45  44.956   44.956   2.989    4.00392760E22 0.817 3.49 0         0.00000000E0  0.206793398     0.00437660284  0.0156253475   0.474610159  1234.3379   0.836039283  2093.79404    0.0172966582  5.57395396    0.588757069 8.15090586E-2 0.004327706     0.65510909    0.941010053      173.165228 0.307103217 5.99354438E3   0.000311837648  7.98318998    2.23003854   0.00282998626  0.0274054588   5.64715988    0.706095544    30658.0342  0.978441813 1.26965809E1  0.0176508123     3.88503038     1.31315168   0.00789759656   0.143058799   -0.218001912    0.177250973   -0.08541115      0.0257877275    -0.00502152735    6.51314780E-4 -6.14315498E-5  5.08991456E-6 -3.89471183E-7  2.05394852E-8  -4.78250585E-10  1.06003567    -0.19487775      0.0516235601     0.234214186    -0.250783173    0.114314391   -0.0284672863    0.00398410331   -2.62570293E-4 -3.70119381E-6  1.88335527E-6 -1.20331917E-7  2.62302518E-9  225   225   225     1.12007041E-1  0.141234823   -0.146687889    0.0760644876  -0.0313799433    0.00962424314  -0.00197726154    2.60016065E-4 -2.09859162E-5  9.47706957E-7 -1.83561587E-8  0 -0.000471773743   0.00169898328   -1.85031871E-3  8.93169808E-4 -2.03206082E-4  2.04183432E-5 -5.93017492E-7 4.50000000E-2   3.44101651 0.39        0.369258096 0.03866      
"Ti" "Titanium    " 22  48  47.95    47.9     4.5189   5.68126674E22 0.994 4.89 0         0.00000000E0  0.0498757697    0.00463100484  0.00160555979  0.239506749   544.662485 0.776534078 11424.113      0.0627715097  4.93312072    1.47404668  1.88768663E0  0.00469538112   2.9704634     0.722655863     2047.9792   0.833115045 1.38290213E1   1.27811754      4.25228416    1.99521173   0.00238553747  0.0158925411   0.480906737   1.07162011      4861.10345 0.82638634  3.32411389E0  0.562595979     10.1370692      1.99738209  -0.00443851907   0.0998544314  -0.0770723669   0.0358648137  -0.0137843228    0.00406661605   -0.000653480388   8.89752734E-6  1.47521315E-5 -2.36592978E-6  1.52403971E-7 -3.65878132E-9   0.00000000E0   -0.397838185    3.99010754     -4.70543391       2.98884871     -1.10942657     0.246846246   -0.0331010489    0.00292306061   -2.85819414E-4  4.06684437E-5 -4.25673043E-6  2.32558117E-7 -5.05172570E-9  235   231   231     1.93526200E-1  0.165069954   -0.193743207    0.0994431996  -0.0381166431    0.011075018    -0.00225512374    3.03619355E-4 -2.55369957E-5  1.21134526E-6 -2.46972888E-8  0 -0.000370326009   0.00180129266   -2.07292350E-3  1.06343818E-3 -2.58568270E-4  2.88547312E-5 -1.03060382E-6 3.70000000E-2   3.45484486 0.41        0.370641639 0.03812      
" V" "Vanadium    " 23  51  50.94    50.942   5.96     7.04560402E22 1.142 5.33 0         0.00000000E0  0.210865499     0.00407220885  4.33771966     0.496401699  1337.87186  0.821725698  3012.80736    0.0128983907  0             0           8.60394036E-4 0.00320335409   0.0445713549  1.5471509       1355.27635  0.799806391 1.79695572E1   4.89395867      8.65241129    2.86228338   2.30967178     0.0111774234   0.079173963   1.50980555     31045.39    0.962919586 1.45787570E1  0.00994158609   10.0279878      1.78979466   0.0579339776   -0.0388759908   0.0642676812  -0.05734851     0.0297979188   -0.0107052204     0.00293965643   -6.00432377E-4  8.40163496E-5 -7.35381219E-6  3.57194662E-7 -7.30399862E-9   0.00000000E0    1.09836591    -0.363823217     0.42017512      -0.304848527     0.156958112   -0.0544550425   0.0121983147   -0.00176719723    1.67915703E-4 -1.04424341E-5  3.98810416E-7 -7.21275452E-9  0.00000000E0   249   249   249     1.39072741E-1  0.117446792   -0.0839683889   0.00220109392  0.0119582815   -0.00513329195   0.00113828268   -1.54589987E-4  1.29077534E-5 -6.08251419E-7  1.23735971E-8  0 -0.0000658601251  0.00104714244   -1.36576581E-3  7.79981351E-4 -2.07669051E-4  2.54642039E-5 -9.75253884E-7 2.65000000E-2   3.48255592 0.44        0.372025182 0.03758      
"Cr" "Chromium    " 24  52  51.94    51.996   7.2      8.33893376E22 1.238 4.12 0         0.00000000E0  0.879789026     0.00473031879  0.0676297234   1.61882408    891.822963 0.821297875     2.90664607 0.0311926851  3.48491177    1.645023    3.15604764E0  0.00452174015   2.17250762    0.887422728     8918.1015   0.927042428 4.01320816E1   0.0242018306    2.21052097    0.867445892  0.0026152216   0.0269313793   0.318115234   1.10001189     15733.9908  0.914172905 1.15649219E0  0.0434308375     9.72638044     1.78767795   0.0660820075   -0.105812902    0.130474831   -0.0772438111   0.0233662927   -0.00364922241    0.0003757192    -6.95324939E-5  1.44315410E-5 -1.45204712E-6  4.23581471E-8  2.28973323E-9  -1.26704407E-10 -0.447653725    4.21334322     -4.80090517       2.76102842     -0.895381       0.173203993   -0.0202922481    0.00140113724   -5.18811889E-5  7.80801645E-7  0.00000000E0   0.00000000E0   0.00000000E0   265   265   265     1.37230388E-1  0.08814812    -0.0344789363  -0.0304698624   0.0244628282   -0.00833238439   0.00171063822   -2.25221143E-4  1.85855322E-5 -8.73403643E-7  1.77952711E-8  0  0.00017182607    0.000369677018  -6.92632391E-4  4.90154424E-4 -1.50290965E-4  2.06938635E-5 -8.39080673E-7 2.80000000E-2   3.50224364 0.419470698 0.373408725 0.03704      
"Mn" "Manganese   " 25  55  54.94    54.938   7.4341   8.14898497E22 1.122 2.98 0         0.00000000E0  0.0107056602    0.00433409361  0.0389932912   1.47622094    662.495319 0.807823344     2.05535244 0.110605183   3.66978314    0.665323128 1.13391748E0  0.00460510945   2.17323743    0.787919791    11353.3897   0.950685665 1.90269391E1   0.0210771274    4.45186616    1.14025272   0.0030191053   0.0269591731   0.278046103   1.10874407     12219.8268  0.879347765 5.18154865E-1 0.0421675467     8.9958044      2.29614812  -0.035432798     0.211724675   -0.278772783    0.192527034   -0.077523544     0.0185196212    -0.00234429371    5.10320570E-5  2.87355461E-5 -4.18702974E-6  2.44685986E-7 -5.41981186E-9   0.00000000E0    2.26507113    -4.66556166      5.38022895      -3.05654095      0.961712009   -0.162754924    0.00904277511   0.0018172992    -4.28438826E-4  3.94739361E-5 -1.79262170E-6  3.30268426E-8  0.00000000E0   275   275   275     1.40742100E-1  0.110306559   -0.0797665025   0.0129152135   0.00101375242  -0.000620683267  0.000106309512  -1.26833646E-5  1.18849788E-6 -7.09416897E-8  1.83745951E-9  0  0.000177489595   0.000322342485  -7.04183041E-4  5.27012814E-4 -1.66442970E-4  2.30820097E-5 -9.55121359E-7 2.50000000E-2   3.521354   0.42        0.374792268 0.0365       
"Fe" "Iron        " 26  56  55.9349  55.847   7.8658   8.48185832E22 0.927 4.34 0         0.00000000E0  0.0345879542    0.00337702054  0.409554221    0.977282669  1392.02338  0.896829771     2.15211938 0.0707256932  3.09954721    0.605197866 3.77433046E-2 0.00352380521   2.36896759    0.745085699     5090.19053  0.88587544  8.39645969E-1  0.116706924     4.7157126     0.64708466   0.00479114266  0.0530011596   7.41417213    0.63397757     27643.109   0.93548801  2.32729439E1  0.00569457213    0.00509450633  5.1288839   -0.058953827     0.288563991   -0.369383694    0.24176164    -0.0908297911    0.0200790862    -0.00237667406    6.34515226E-5  2.12197419E-5 -2.98339238E-6  1.63538097E-7 -3.38184285E-9   0.00000000E0    2.30474707    -4.53947646      5.57742324      -3.4055566       1.17284327    -0.231525416    0.0219659225    0.000508991565  -3.85158607E-4  4.35856979E-5 -2.23322085E-6  4.52255210E-8  0.00000000E0   286   286   286     1.55216435E-1  0.0732095762  -0.00957014259 -0.0517810604   0.0345420518   -0.0112960493    0.00227598022   -2.95174592E-4  2.39976996E-5 -1.11114401E-6  2.23196622E-8  0  0.000316043612  -0.0000964031903 -2.99945650E-4  3.59965489E-4 -1.35340839E-4  2.06928790E-5 -8.96849726E-7 2.10000000E-2   3.53996763 0.417436104 0.376175811 0.03596      
"Co" "Cobalt      " 27  59  58.93    58.933   8.9      9.09451241E22 1.311 4.43 0         0.00000000E0  0.0119431226    0.0041282899   0.00460520382  1.93404446   2034.6554   0.900514219    25.0359252  0.00960248254 3.73152698    2.9418802   2.73960197E-2 0.00440327953   0.794932152   1.01462343     11310.3998   0.941158471 2.26594170E1   0.017204704     5.25858457    1.01136525   0.00311028299  0.0255129423   0.597798388   0.94408755     13158.604   0.887012878 2.45348923E0  0.049545675      8.59306425     2.24898366  -0.0898093985    0.411258236   -0.585931654    0.425844431   -0.173562064     0.039540772     -0.00407488064   -1.82930345E-4  1.04294185E-4 -1.23909731E-5  6.69882785E-7 -1.42194715E-8   0.00000000E0    2.145841      -3.81508205      4.47759184      -2.41996722      0.630444545   -0.0510146971  -0.013102781     0.00391931934   -3.84651698E-4  4.99843362E-6  1.99977585E-6 -1.54966129E-7  3.68142013E-9  306   306   306     1.65611573E-1  0.0618398596   0.0184076625  -0.0785346201   0.0458066525   -0.0136020989    0.00245977958   -2.83022032E-4  2.03227798E-5 -8.32596983E-7  1.48820407E-8  0  0.000472983531  -0.000565706904   1.67712972E-4  1.59010388E-4 -9.60102410E-5  1.74687327E-5 -8.07625401E-7 2.00000000E-2   3.55814616 0.416231653 0.377559354 0.03542      
"Ni" "Nickel      " 28  58  57.94    58.69    8.8955   9.12754993E22 1.2   4.46 0         0.00000000E0  0.316176223     0.00454057859  3.4751884      0.47505197   2619.51519  0.940556177  2289.94266    0.0320710921  0             0           2.28336191E-1 0.00454022196   0.958857863   0.854020888    13113.0032   0.959555678 4.54342223E1   0.0184577704    5.29597307    1.17060598   0.00193574508  0.0146560272   3.74319412    0.660304541    27096.1858  0.967626798 9.68631923E-1 0.0481631873     4.39479261     1.21600836  -0.176933846     0.663639113   -0.881888339    0.600099162   -0.230387717     0.0513709799    -0.00649027022    4.36459934E-4 -2.40626799E-5  4.18339614E-6 -5.72067345E-7  3.52539958E-8  -8.06905286E-10  1.19485572    -1.09486128      1.92882601      -1.55765529      0.658257741   -0.146605131    0.0132040351    0.0011327676    -4.23453584E-4  4.58593315E-5 -2.32955336E-6  4.70331191E-8  0.00000000E0   321   321   321     1.75326952E-1  0.0763965846  -0.0214192284  -0.0411689405   0.0287826297   -0.00935532205   0.00186239366   -2.39194885E-4  1.93244587E-5 -8.91530616E-7  1.78736281E-8  0  0.000647039469  -0.00090543992    3.26881915E-4  1.84840247E-4 -1.26050382E-4  2.33297633E-5 -1.13979526E-6 2.00000000E-2   3.58536045 0.41        0.378942897 0.03488      
"Cu" "Copper      " 29  63  62.93    63.546   8.92     8.45326724E22 1.066 3.52 0         0.00000000E0  0.587396255     0.0043304875   3.54524905     0.517716638   776.796386 0.828755781   191.494995   0.235256658   0             0           6.14690233E-2 0.00437708652   4.05247805    0.635490531     4345.09448  0.86045371  1.04855301E0   0.151029608     1.28610446    0.336751589  0.00461132989  0.0359499469   2.67849038    0.774581704    51684.4642  0.996595658 2.88736458E1  0.0086536126     4.21607443     1.11331257  -0.0693121435    0.285975899   -0.372854508    0.254473082   -0.101368836     0.0247416388    -0.00372989887    3.48324850E-4 -2.42069406E-5  2.36692098E-6 -2.63596012E-7  1.66834353E-8  -4.11547808E-10  1.62540133    -1.52658492      1.66216611      -0.966036662     0.348191351   -0.0868941955   0.0166717098   -0.00266126848    3.49130286E-4 -3.41593178E-5  2.21191695E-6 -8.21649024E-8  1.30655321E-9  332   332   332     1.54248901E-1  0.187766848   -0.20000759     0.109869132   -0.0465340198    0.0141082674   -0.00283569921    3.65739181E-4 -2.91083511E-5  1.30303535E-6 -2.51284003E-8  0 -0.00036418765    0.00201415558   -2.79439008E-3  1.67168299E-3 -4.68371551E-4  5.93087916E-5 -2.52885259E-6 1.56421493E-2   3.61278386 0.435080945 0.38032644  0.03434      
"Zn" "Zinc        " 30  64  63.93    65.39    7.14     6.57559168E22 0.974 1.35 0         0.00000000E0  0.0000218959996 0.00402026362  0.11385578     1.26508984    857.052373 0.797836112     3.66651427 0.0255535368  4.32198248    1.82827869  3.39139368E-6 0.00425466082   2.50743284    0.603466173    30423.1906   1.04901941  9.77031814E1   0.0143944296    4.20043844    0.988279675  0.0027058737   0.0248367102   1.04565929    0.943787741     9034.80144 0.811517666 1.33080656E0  0.0274013505     6.07087898     1.56965587  -0.0154023452    0.138068707   -0.197882468    0.145890854   -0.0596589104    0.013127291     -0.00104468101   -1.77246029E-4  5.53979556E-5 -6.10532994E-6  3.20965541E-7 -6.69725420E-9   0.00000000E0    0.319821955    1.6036627      -1.75482632       0.965898367    -0.2889406      0.0493577098  -0.00481950843   0.000250576635  -5.38394318E-6  0.00000000E0   0.00000000E0   0.00000000E0   0.00000000E0   344   330   330     1.72717496E-1  0.111590887   -0.0604673946  -0.0130641073   0.0151159119   -0.0050352259    0.00097909398   -1.23216376E-4  9.87874540E-6 -4.57070965E-7  9.24657258E-9  0 -0.000841832804   0.00342195541   -4.08234459E-3  2.17476089E-3 -5.55373649E-4  6.54125507E-5 -2.65990935E-6 4.68861862E-3   3.61044824 0.411964107 0.381709983 0.0338       
"Ga" "Gallium     " 31  69  68.93    69.72    5.904    5.09960964E22 0.849 2.82 0         0.00000000E0  3.53249214      0.00440780937  1.17002894     0.999595037   244.139377 0.653824158    14.0164389  0.147514814   0             0           4.62906336E-2 0.00433831816   2.71382624    0.655918144     2797.12236  0.830244522 6.40249766E0   0.61558077      3.413134      1.84709514   0.0027075781   0.018890853    4.52702547    0.685440407    13130.0885  0.870989063 7.03332505E-1 0.0666357725     1.99883183     1.1293259   -0.0279214512    0.178475204   -0.255735414    0.188930424   -0.0781722514    0.0179164784    -0.00177888501   -1.18410275E-4  5.45805414E-5 -6.35892164E-6  3.40580021E-7 -7.16130735E-9   0.00000000E0    0.939162195    0.00800822052   0.114897016     -0.0975232805    0.0336207285  -0.00613001901  0.000631132847 -0.0000350480566  8.21201448E-7  0.00000000E0   0.00000000E0   0.00000000E0   0.00000000E0   334   334   334     1.69188173E-1  0.133997493   -0.0866050741   0.00584257375  0.00602155941  -0.00216684253   0.00038871809   -4.48228538E-5  3.41169276E-6 -1.55789515E-7  3.19183426E-9  0 -0.000881248822   0.00304144049   -3.26144758E-3  1.55952946E-3 -3.55684237E-4  3.67675404E-5 -1.24058781E-6 3.20101942E-3   3.62719831 0.410356139 0.383093526 0.03326      
"Ge" "Germanium   " 32  74  73.92    72.61    5.35     4.43716224E22 0.95  3.88 0         0.00000000E0  0.791163267     0.00450529538  5.31343328     0.512003342  1041.64073  0.830536717   760.817149   0.0792979242  0             0           1.20120071E-1 0.00455644394   3.3347886     0.599784809     5102.23255  0.852429472 1.39758694E0   0.0662707795    6.19800429    0.909496352  0.00240297892  0.0237995272   4.96109508    0.5303807      16801.8999  0.928131966 2.25657208E0  0.276339833      6.77914675     2.07221812   0.0463520208   -0.09558102     0.109510205   -0.0617828921   0.0197849277   -0.00448844774    0.00103620225   -2.39121216E-4  3.98815726E-5 -4.04782782E-6  2.28494594E-7 -6.15883414E-9   4.92017272E-11  1.35831024    -2.20405574      3.19920205      -2.02855568      0.665899115   -0.108537938    0.0029015231    0.00217949909   -4.28913694E-4  3.81003079E-5 -1.71386674E-6  3.15834321E-8  0.00000000E0   335   335   335     1.64107793E-1  0.157826338   -0.112950521    0.0243518694  -0.00274912705   0.000575183727 -0.000171853752   2.91544780E-5 -2.65431035E-6  1.25126275E-7 -2.42058481E-9  0 -0.000307117791   0.00102631437   -9.85827677E-4  3.99057014E-4 -6.68362146E-5  2.83946433E-6  2.18523991E-7 1.30000000E-2   3.64982146 0.43        0.384477069 0.03272      
"As" "Arsenic     " 33  75  74.92    74.922   5.727    4.60326295E22 1.09  1.26 0         0.00000000E0  1.53179706      0.00404315689  0.0874692727   1.55404907    583.265153 0.745953563    88.8296595  0.0437492137  4.89801639    1.05083386  2.07400481E0  0.00417743179   4.05872161    0.740629317     1973.27687  0.750958355 2.86331719E2   0.141466493     3.21101837    1.07316165   0.00248705879  0.0243064787   9.05589058    0.571743833     5423.43846 0.780319579 2.03859766E0  0.195492095      3.53915174     2.61445773  -0.0345139678    0.192054788   -0.2736489      0.201035856   -0.0829014765    0.019066437     -0.0019705892    -9.27521638E-5  5.15060873E-5 -6.07172984E-6  3.24486264E-7 -6.77974431E-9   0.00000000E0    1.59955275    -2.16434579      2.89008066      -1.93030984      0.731746979   -0.165692324    0.0220223747   -0.00145130137   -5.56710616E-6  7.97907510E-6 -5.10452736E-7  1.08688094E-8  0.00000000E0   353   353   353     1.73803828E-1  0.160831424   -0.104594348    0.00684472342  0.00883626304  -0.00346506409   0.000672989711  -8.06869062E-5  6.06722329E-6 -2.62877904E-7  5.00204347E-9  0 -0.000159855843   0.000629301363  -6.32860101E-4  2.67875165E-4 -4.61421604E-5  1.83357672E-6  2.07395689E-7 2.50000000E-2   3.65967684 0.406930444 0.385860612 0.03218      
"Se" "Selenium    " 34  80  79.92    78.96    4.81     3.66847784E22 1.043 2.14 0         0.00000000E0  0.0321709255    0.00456734613  0.0069382891   0.176690883  2394.55491  0.894175401   122.815217   0.0115675889  5.74548468    2.35740346  2.20402003E0  0.00355263847   2.89428929    0.783936618     1226.88355  0.707413503 1.53601017E0   0.366501889     3.26690633    1.70014386   0.00196869649  0.0319464701   1.85013248    0.808616946    10666.7195  0.834884978 2.08682418E0  0.0613188554     8.1770491      0.713108198 -0.0450521422    0.226747477   -0.324149693    0.239242885   -0.0996258139    0.023476567     -0.00266269596   -3.51630553E-5  5.04671831E-5 -6.30096603E-6  3.43293034E-7 -7.23969690E-9   0.00000000E0    1.59953102    -2.16426734      2.88996958      -1.93022863      0.731713306   -0.165684345    0.0220214352   -0.00145130214   -5.55139654E-6  7.97699368E-6 -5.10333732E-7  1.08661638E-8  0.00000000E0   355   351   339     1.66013338E-1  0.198767119   -0.137386868    0.0448045762  -0.025187213     0.0127191463   -0.0036507264     6.00880885E-4 -5.71300603E-5  2.93239123E-6 -6.30775572E-8  0  0.0000164460724  0.0000676821329 -8.54791578E-5  3.74330106E-5 -2.31680312E-6 -1.55108680E-6  2.68568235E-7 6.53625422E-4   3.67538175 0.405138241 0.387244155 0.03164      
"Br" "Bromine     " 35  79  78.92    79.904   3.199    2.41098041E22 0.497 0    0         0.00000000E0  1.39052595      0.00429964687  0.81149281     0.725460359  7443.04888  1.00233731    212.683481   0.005725762   3.65003845    1.15428327  2.22492657E0  0.424105345     0.100324066   1.59297174       289.84549  0.574565961 8.73099352E0  21.9887506       4.85721166    2.04733886   0.00244456241  0.0242418706   3.80915602    0.747770488     4698.73675 0.780765564 1.82900082E1  0.747792003      5.01522582     2.41616856  -0.0228498619    0.135969168   -0.18733389     0.133757495   -0.0543852583    0.0128457137    -0.00164334372    8.02661254E-5  2.30816722E-6  2.66737456E-7 -1.32028326E-7  1.09996556E-8  -2.92801847E-10  1.57108268    -3.72953656      4.64668386      -3.12531468      1.31910362    -0.371545263    0.0701518101   -0.00827824318    4.64344086E-4  1.33329856E-5 -3.85141904E-6  2.27317233E-7 -4.69345882E-9  343   342   317.25  1.89243768E-1  0.200605766   -0.155316539    0.023653306    0.0098217297   -0.00563727538   0.00135246731   -1.89874132E-4  1.60559623E-5 -7.56868409E-7  1.52753575E-8  0  0.0000306093284 -0.0000313765795  1.51041558E-5 -3.85697772E-6  5.37355516E-7 -3.85457904E-8  1.11332707E-9 1.53577567E-2   3.68489942 0.395       0.388627698 0.0311       
"Kr" "Krypton     " 36  84  83.9115  83.8     2.6021   1.86994110E22 0.378 0    0.00374   2.68887255E19 1.47062299      0.00414636598  5.36517803     0.52600094   4877.71296  0.963266501   503.317276   0.0111401031  0             0           4.35804492E0  0.40716382      0.167820746   1.45978398       482.69124  0.632467064 8.55210138E0  15.9768202       2.58096895    0.0480247825 0.00275716706  0.0293348804   1.67940025    1.01117169     20427.0504  0.879621337 1.74907031E1  0.0110292624     3.78902925     2.49564081   0.178263967    -0.509895385    0.641014975   -0.423563963    0.159752791    -0.0339312966     0.00331658735    8.63204465E-5 -5.12336227E-5  3.38212575E-6  1.41394203E-7 -2.49085526E-8   7.99175619E-10 -0.46244592     3.29923333     -3.91292682       2.48802391     -0.883455554    0.160777662   -0.00549073478  -0.00367846926    7.95612244E-4 -7.56985443E-5  3.59848264E-6 -6.94354085E-8  0.00000000E0   348   369   348     1.56127395E-1  0.213515321   -0.158665916    0.0483234966  -0.0127897625    0.00369726315  -0.000833359854   1.20293646E-4 -1.04325286E-5  4.98039546E-7 -1.00937974E-8  0  0.0000306093284 -0.0000313765795  1.51041558E-5 -3.85697772E-6  5.37355516E-7 -3.85457904E-8  1.11332707E-9 1.42907023E-2   3.71600334 0.405       0.4         0.0196900128 
"Rb" "Rubidium    " 37  85  84.91    85.47    1.532    1.07942637E22 0.389 0.86 0         0.00000000E0  3.29666234      0.00399377617  0.344531268    1.59765948    950.609361 0.810501408     2.26545411 0.0556146106  4.86638496    1.01828663  1.97874065E0  0.0041337906    4.91480619    0.66689328      1482.17638  0.660295141 3.23747694E4   0.0187260437    3.56010494    1.88823452   0.00240075464  0.0257717889  15.6853477     0.554730331     6358.24262 0.790217254 3.52475846E-1 0.250605022      2.8957789      1.12340241  -0.0850536958    0.359363042   -0.506392794    0.374752961   -0.16260606      0.0437201946    -0.0075365575     8.79976137E-4 -8.13105521E-5  7.38560691E-6 -5.97419703E-7  3.04414453E-8  -6.60456492E-10  1.0353295     -0.121851893    -0.0245271708     0.26616589     -0.251483046    0.109977104   -0.0267359883    0.00367107106   -2.36737050E-4 -3.63838718E-6  1.69339414E-6 -1.06190146E-7  2.27703920E-9  364   372   372     1.46810107E-1  0.223685673   -0.149785354    0.036661128   -0.00740863053   0.00230825611  -0.000611735899   9.81267390E-5 -9.09578924E-6  4.54586567E-7 -9.53428118E-9  0  0.000190644438  -0.000579395465   6.69811159E-4 -3.66348670E-4  1.02415363E-4 -1.41039153E-5  7.70739114E-7 4.88632846E-5   3.720134   0.39        0.391394784 0.03002      
"Sr" "Strontium   " 38  88  87.91    87.62    2.6      1.78697329E22 0.578 1.7  0         0.00000000E0  0.0569293993    0.00398529295  0.833831894    0.677437612   732.425214 0.733562771  1502.19439    0.0218503171  7.46165595    1.48405772  4.01291168E0  0.00407475841   4.60780361    0.776802047      509.122309 0.519672443 3.47053138E4   0.0148526795    2.08599524    2.63729232   0.00243343608  0.0242887579   5.97297349    0.599008026     8462.43603 0.851106062 5.60667077E0  0.821726236     10.3344242      2.5337029   -0.0685689182    0.301329899   -0.427486251    0.315046843   -0.13272454      0.0325942765    -0.00429434111    1.56040223E-4  3.59702501E-5 -5.61987121E-6  3.25544062E-7 -7.05257019E-9   0.00000000E0    1.01535844    -0.0580098333   -0.102520467      0.314091289    -0.267578589    0.112817514   -0.0269002203    0.00364400194   -2.31691666E-4 -3.76983268E-6  1.66031723E-6 -1.03032585E-7  2.19005291E-9  366   366   366     1.46810107E-1  0.223685673   -0.149785354    0.036661128   -0.00740863053   0.00230825611  -0.000611735899   9.81267390E-5 -9.09578924E-6  4.54586567E-7 -9.53428118E-9  0  0.0000216544428 -0.0000458382384  1.01918631E-4 -8.66826272E-5  3.45761857E-5 -6.36195491E-6  4.58455482E-7 1.49894840E-5   3.73419112 0.397764811 0.392778327 0.02948      
" Y" "Yttrium     " 39  89  88.9059  88.905   4.469    3.02713738E22 0.778 4.24 0         0.00000000E0  0.0206421258    0.00496868619  4.42709221     0.294976933   506.239898 0.604290608  1948.6582     0.00335910559 3.99411738    1.86881698  2.42517060E0  0.00412648467   3.0736809     0.744108175     1079.94974  0.610438836 3.14436578E4   0.0127574467    5.19944348    2.00665833   0.002825489    0.0223970834   0.096414563   1.47493131     24443.7083  0.897630128 1.98956896E1  0.0103679506    14.7774213      2.52395672  -0.0744129246    0.322678286   -0.456866833    0.336020296   -0.141400384     0.0347757732    -0.00463464539    1.89469057E-4  3.37336929E-5 -5.49188158E-6  3.18970451E-7 -6.87477094E-9   0.00000000E0    1.78550041    -2.81520416      3.77968159      -2.55837108      0.986090351   -0.227026614    0.0306566152   -0.00206474138   -2.04205372E-6  1.06342320E-5 -6.82258536E-7  1.43285985E-8  0.00000000E0   381   375   375     1.92138345E-1  0.223222871   -0.122316038   -0.0239385147   0.0346455481   -0.0127650366    0.00259182043   -3.22611176E-4  2.45334903E-5 -1.04840889E-6  1.93156453E-8  0 -0.000106360233   0.000439422949  -4.54708939E-4  1.98127897E-4 -3.55946195E-5  1.65386722E-6  1.39857982E-7 1.50000000E-2   3.74778222 0.39        0.39416187  0.02894      
"Zr" "Zirconium   " 40  90  89.9     91.22    6.49     4.28452412E22 1.021 6.33 0         0.00000000E0  0.0167766087    0.00420957675  1.63234512     0.211506298  1331.04663  0.774717259  1139.73421    0.00770016674 5.72172971    1.6176921   1.65947604E-2 0.0042028627    3.84286158    0.676616557     2626.06008  0.702248229 1.00811001E4   0.00813651396   6.08207392    1.98147598   0.00254638909  0.0244208254   0.225148021   1.16069384      7247.71014 0.827709816 4.27694713E0  0.818365754     15.6228606      0.020956555 -0.0835050468    0.351521729   -0.499800287    0.367355382   -0.153032186     0.0364704226    -0.00438799974    4.27891252E-5  6.02957184E-5 -7.96038971E-6  4.37456786E-7 -9.20353105E-9   0.00000000E0    1.51306334    -2.30283911      2.59582237      -1.41247156      0.44797387    -0.0852325151   0.00767038875   0.000454628257  -2.14501480E-4  2.53611621E-5 -1.39389948E-6  3.03022867E-8  0.00000000E0   413   389   389     1.57436739E-1  0.204537463   -0.148797554    0.0606938451  -0.0290058313    0.011244429    -0.00273079442    4.03458391E-4 -3.55803303E-5  1.72864540E-6 -3.56819666E-8  0 -0.000237246544   0.000927375164  -1.01830948E-3  4.91824708E-4 -1.09873047E-4  1.04537291E-5 -2.31183301E-7 7.53098967E-7   3.76088837 0.382       0.395545412 0.0284       
"Nb" "Niobium     " 41  93  92.91    92.906   8.57     5.55501227E22 1.129 7.59 0         0.00000000E0  2.21136431      0.00404668615  0.296836767    1.45031946   1722.08678  0.872753886     9.95486972 0.0319312079  4.25562855    1.12733674  8.24592303E-2 0.00390835425   0.179231524   1.48555963     13239.4151   0.931559463 2.11643728E1   0.0187579404   12.4449943     1.00880231   0.00319470441  0.0505780255   2.28181885    0.746950894     8652.233   0.621067106 6.99983057E-3 0.0000131678849 11.04417       22.9065781    0.0215887643   -0.0251526892   0.0275743371  -0.0169063584   0.00674122724  -0.00164651554    0.000180953522   1.19972507E-5 -5.44983199E-6  4.38856238E-7  1.38800512E-8 -3.51396430E-9   1.30218660E-10  2.05688575    -3.73475512      4.66297513      -2.88635585      0.984878789   -0.185789366    0.0151339796    0.000968982954  -3.65390930E-4  3.76469373E-5 -1.83175812E-6  3.57243008E-8  0.00000000E0   417   417   417     1.33959257E-1  0.251161792   -0.158270728    0.0384468631  -0.00950681607   0.00356527905  -0.000976556519   1.57328861E-4 -1.46333826E-5  7.34786800E-7 -1.54907212E-8  0  0.000150256957   0.000161093605  -2.83865984E-4  1.81672809E-4 -4.67070953E-5  5.24262006E-6 -9.42089931E-8 1.16161687E-7   3.77085201 0.392434772 0.396928955 0.02786      
