%	V.id	R.x	R.y	R.z
2	3.595562e+02	1.153271e+02	5.226636e+02
1	3.610259e+02	1.144185e+02	5.232750e+02
2	3.626034e+02	1.117784e+02	5.252024e+02
1	3.641426e+02	1.126247e+02	5.308310e+02
1	3.656410e+02	1.117712e+02	5.333225e+02
2	3.687512e+02	1.171062e+02	5.403046e+02
1	3.718706e+02	1.170289e+02	5.434274e+02
1	3.718978e+02	1.170615e+02	5.435784e+02
1	3.750405e+02	1.169738e+02	5.485315e+02
2	3.670479e+02	1.020616e+02	5.428816e+02
1	3.685227e+02	1.013146e+02	5.439801e+02
1	3.795723e+02	1.036795e+02	5.439920e+02
1	3.660689e+02	1.010823e+02	5.434647e+02
2	3.643030e+02	9.873732e+01	5.447105e+02
1	3.645332e+02	1.037339e+02	5.236001e+02
1	3.655850e+02	9.923962e+01	5.209106e+02
2	3.660820e+02	9.759321e+01	5.176994e+02
1	3.652442e+02	9.556309e+01	5.181422e+02
1	3.656484e+02	9.231596e+01	5.158754e+02
2	3.686540e+02	8.942533e+01	5.127680e+02
2	3.613517e+02	8.967131e+01	5.169915e+02
2	3.735790e+02	1.181786e+02	5.228889e+02
2	3.790304e+02	1.194078e+02	5.199851e+02
1	3.855431e+02	1.195813e+02	5.132504e+02
2	3.867802e+02	1.313112e+02	5.030275e+02
1	3.902908e+02	1.172003e+02	5.132601e+02
2	4.071572e+02	1.002489e+02	5.076427e+02
1	4.080606e+02	1.028197e+02	5.062135e+02
1	4.070744e+02	9.863182e+01	5.081275e+02
1	4.067608e+02	9.422354e+01	5.056065e+02
1	3.752619e+02	1.185448e+02	5.260484e+02
1	3.594780e+02	1.171344e+02	5.232326e+02
1	3.643237e+02	1.210186e+02	5.255390e+02
2	3.682029e+02	1.244168e+02	5.277418e+02
2	3.702840e+02	1.268803e+02	5.277424e+02
2	3.706725e+02	1.302057e+02	5.257946e+02
1	3.706357e+02	1.317085e+02	5.254640e+02
2	3.717857e+02	1.337061e+02	5.202007e+02
2	3.703122e+02	1.321484e+02	5.177511e+02
1	3.730225e+02	1.350673e+02	5.179533e+02
1	3.754983e+02	1.257100e+02	5.304279e+02
1	3.687801e+02	1.232393e+02	5.283669e+02
2	3.581164e+02	1.180029e+02	5.232583e+02
2	3.559497e+02	1.204813e+02	5.226830e+02
1	3.391837e+02	1.143068e+02	5.088236e+02
2	3.391990e+02	1.145090e+02	5.102993e+02
2	3.382736e+02	1.150509e+02	5.127868e+02
1	3.378800e+02	1.135904e+02	5.156927e+02
2	3.256910e+02	1.042271e+02	4.830001e+02
2	3.236247e+02	1.018567e+02	4.822398e+02
1	3.210797e+02	1.027405e+02	4.804839e+02
1	3.194605e+02	1.017151e+02	4.782045e+02
2	3.179403e+02	1.000068e+02	4.770236e+02
1	3.149609e+02	1.002005e+02	4.756347e+02
1	3.180553e+02	9.945038e+01	4.755603e+02
1	3.238185e+02	9.842086e+01	4.832623e+02
1	3.251097e+02	1.024257e+02	4.854204e+02
1	3.262488e+02	1.005445e+02	4.882665e+02
2	3.260847e+02	1.006619e+02	4.895869e+02
1	3.276102e+02	1.020329e+02	4.908786e+02
2	3.273135e+02	1.019381e+02	4.927326e+02
1	3.277232e+02	1.005627e+02	4.951125e+02
1	3.260335e+02	9.895168e+01	4.903810e+02
1	3.246689e+02	9.789857e+01	4.929036e+02
2	3.239754e+02	9.710493e+01	4.930933e+02
1	3.258106e+02	9.604628e+01	4.934436e+02
1	3.230865e+02	9.757850e+01	4.963586e+02
1	3.201507e+02	9.784963e+01	4.960702e+02
1	3.268816e+02	9.620268e+01	4.901600e+02
2	3.272446e+02	1.038152e+02	4.799856e+02
2	3.276073e+02	1.020911e+02	4.824577e+02
1	3.277594e+02	1.041147e+02	4.786499e+02
1	3.231000e+02	1.067020e+02	4.778796e+02
1	3.176912e+02	1.074138e+02	4.805353e+02
2	3.180566e+02	1.091041e+02	4.799832e+02
1	3.213465e+02	1.150958e+02	4.776791e+02
1	3.218230e+02	1.179927e+02	4.804254e+02
1	3.182230e+02	1.181216e+02	4.809168e+02
2	3.225228e+02	1.201657e+02	4.819631e+02
2	3.259846e+02	1.210510e+02	4.821363e+02
1	3.190387e+02	1.034775e+02	4.454359e+02
2	3.177794e+02	1.033936e+02	4.449624e+02
1	3.138032e+02	1.059448e+02	4.424031e+02
1	3.120581e+02	1.094849e+02	4.427740e+02
1	3.108653e+02	1.053084e+02	4.404905e+02
1	3.165672e+02	1.029142e+02	4.454115e+02
1	3.192749e+02	9.968833e+01	4.501170e+02
1	3.222900e+02	1.011087e+02	4.371826e+02
2	3.240464e+02	1.035524e+02	4.300920e+02
2	3.268638e+02	1.031920e+02	4.296288e+02
1	3.290597e+02	1.014401e+02	4.272461e+02
2	3.302486e+02	1.001572e+02	4.272796e+02
1	3.289718e+02	9.593074e+01	4.235492e+02
2	3.271746e+02	9.486163e+01	4.172417e+02
2	3.329084e+02	9.986273e+01	4.270759e+02
1	3.348061e+02	9.929034e+01	4.301982e+02
1	3.311066e+02	1.028607e+02	4.251698e+02
1	3.234996e+02	1.023861e+02	4.305357e+02
2	3.241220e+02	1.022086e+02	4.322094e+02
2	3.228325e+02	1.062110e+02	4.201832e+02
2	3.264269e+02	1.031081e+02	4.171258e+02
1	3.351448e+02	1.070091e+02	4.073440e+02
2	3.457345e+02	1.080524e+02	4.021336e+02
1	3.460975e+02	1.085215e+02	4.025119e+02
1	3.538005e+02	1.065405e+02	4.082263e+02
1	3.477355e+02	1.050621e+02	3.997761e+02
2	3.269978e+02	1.000425e+02	4.166177e+02
2	3.287118e+02	9.716395e+01	4.170193e+02
2	3.330504e+02	9.310445e+01	4.200289e+02
2	3.347202e+02	9.027479e+01	4.200047e+02
1	3.382431e+02	8.874821e+01	4.196380e+02
1	3.421708e+02	8.303040e+01	4.178727e+02
2	3.424179e+02	7.926237e+01	4.171512e+02
1	3.457370e+02	7.539904e+01	4.203160e+02
1	3.464805e+02	7.281305e+01	4.202304e+02
1	3.501380e+02	6.857363e+01	4.176518e+02
1	3.469644e+02	6.951175e+01	4.226692e+02
2	3.479585e+02	6.738030e+01	4.222495e+02
1	3.472734e+02	6.751144e+01	4.206749e+02
1	3.489449e+02	6.575631e+01	4.230170e+02
2	3.457019e+02	9.136119e+01	4.221378e+02
2	3.452252e+02	8.832235e+01	4.349683e+02
1	3.487257e+02	9.136232e+01	4.203772e+02
2	3.490106e+02	9.282170e+01	4.197510e+02
1	3.488884e+02	9.376083e+01	4.182336e+02
1	3.348088e+02	8.938984e+01	4.202868e+02
2	3.136159e+02	1.136625e+02	4.077727e+02
1	3.138723e+02	1.138301e+02	4.146788e+02
1	3.087568e+02	1.102087e+02	4.053116e+02
2	3.134455e+02	1.170878e+02	4.045645e+02
1	3.086390e+02	1.229860e+02	4.102671e+02
2	3.122122e+02	1.196747e+02	4.001875e+02
1	3.009295e+02	1.208729e+02	3.898105e+02
1	3.006182e+02	1.135620e+02	3.951478e+02
2	2.994770e+02	1.085050e+02	3.942867e+02
1	2.995802e+02	1.032853e+02	3.929159e+02
1	3.043386e+02	1.277195e+02	3.825784e+02
1	3.163128e+02	1.248586e+02	3.746477e+02
1	3.267665e+02	1.284405e+02	3.699571e+02
2	3.289680e+02	1.274050e+02	3.646075e+02
1	3.300064e+02	1.248592e+02	3.626334e+02
1	3.488623e+02	1.406216e+02	3.775056e+02
1	3.551026e+02	1.393950e+02	3.805813e+02
1	3.562293e+02	1.363259e+02	3.808079e+02
1	3.180091e+02	1.212560e+02	3.746057e+02
1	3.208695e+02	1.192195e+02	3.779515e+02
1	3.067454e+02	1.325172e+02	3.776956e+02
2	3.042366e+02	1.383843e+02	3.643978e+02
1	3.085351e+02	1.405978e+02	3.621295e+02
2	3.261816e+02	1.598747e+02	3.491448e+02
2	3.303703e+02	1.711339e+02	3.518440e+02
1	3.331706e+02	1.724300e+02	3.527504e+02
2	3.344425e+02	1.743799e+02	3.517420e+02
1	3.320465e+02	1.791981e+02	3.497224e+02
2	3.303556e+02	1.799696e+02	3.467921e+02
1	3.298925e+02	1.805039e+02	3.450158e+02
1	3.311366e+02	1.793333e+02	3.399241e+02
1	3.350436e+02	1.719710e+02	3.542865e+02
2	3.394073e+02	1.744523e+02	3.570261e+02
1	3.410611e+02	1.786677e+02	3.602370e+02
1	3.394941e+02	1.818550e+02	3.603093e+02
1	3.411351e+02	1.916494e+02	3.574945e+02
1	3.220351e+02	1.787148e+02	3.501108e+02
1	3.259675e+02	1.597900e+02	3.471017e+02
2	3.272993e+02	1.592995e+02	3.468482e+02
1	3.304559e+02	1.580890e+02	3.449427e+02
2	3.332199e+02	1.576779e+02	3.441163e+02
1	3.377771e+02	1.559349e+02	3.446469e+02
1	3.060662e+02	1.370412e+02	3.648907e+02
2	3.057301e+02	1.320054e+02	3.675773e+02
2	3.055573e+02	1.306713e+02	3.700515e+02
1	2.916778e+02	1.397209e+02	3.644132e+02
2	2.721353e+02	1.200501e+02	3.643397e+02
2	2.675348e+02	1.148469e+02	3.620031e+02
2	2.802828e+02	1.010703e+02	3.339350e+02
1	2.800992e+02	1.015278e+02	3.318271e+02
1	2.804106e+02	1.018288e+02	3.298789e+02
1	2.805139e+02	1.003494e+02	3.347643e+02
1	2.660844e+02	1.140811e+02	3.623978e+02
1	2.646109e+02	1.131947e+02	3.652491e+02
1	2.642907e+02	1.110834e+02	3.671321e+02
2	2.627996e+02	1.108711e+02	3.672826e+02
1	2.625133e+02	1.087379e+02	3.672546e+02
1	2.589668e+02	1.128420e+02	3.596236e+02
1	2.520868e+02	1.095251e+02	3.604631e+02
2	2.721543e+02	1.182087e+02	3.716101e+02
1	2.765357e+02	1.170959e+02	3.775788e+02
1	2.795037e+02	1.649675e+02	3.516409e+02
1	2.833007e+02	1.739729e+02	3.594476e+02
2	2.837486e+02	1.783195e+02	3.647875e+02
2	2.837382e+02	2.083985e+02	3.917189e+02
2	2.780780e+02	2.209157e+02	4.046214e+02
2	2.781911e+02	2.227925e+02	4.064213e+02
2	2.772725e+02	2.255041e+02	4.070195e+02
1	2.750491e+02	2.316067e+02	4.127464e+02
1	2.745836e+02	2.339630e+02	4.153493e+02
1	2.745763e+02	2.371612e+02	4.183868e+02
1	2.750833e+02	2.404174e+02	4.204052e+02
2	2.737508e+02	2.445225e+02	4.242362e+02
1	2.717519e+02	2.569442e+02	4.308231e+02
2	2.704023e+02	2.590156e+02	4.323947e+02
2	2.706532e+02	2.606352e+02	4.343517e+02
2	2.704037e+02	2.683721e+02	4.371668e+02
1	2.711688e+02	2.688059e+02	4.378583e+02
2	2.707306e+02	2.713471e+02	4.399879e+02
1	2.707159e+02	2.753149e+02	4.401131e+02
2	2.698501e+02	2.766202e+02	4.395095e+02
1	2.718721e+02	2.847231e+02	4.378166e+02
1	2.718305e+02	2.897113e+02	4.384749e+02
2	2.719492e+02	2.922192e+02	4.370035e+02
1	2.716751e+02	2.949657e+02	4.380657e+02
2	2.713707e+02	2.971822e+02	4.375579e+02
2	2.734953e+02	3.034348e+02	4.346855e+02
1	2.790954e+02	3.087411e+02	4.331181e+02
2	2.780401e+02	3.098126e+02	4.327949e+02
1	2.806465e+02	3.110830e+02	4.326133e+02
1	2.823430e+02	3.127138e+02	4.307429e+02
2	2.840784e+02	3.164341e+02	4.293941e+02
1	2.836329e+02	3.202773e+02	4.303718e+02
2	2.844287e+02	3.219286e+02	4.295875e+02
2	2.841833e+02	3.271812e+02	4.296716e+02
1	2.836952e+02	3.277748e+02	4.274782e+02
1	2.842899e+02	3.286048e+02	4.255426e+02
2	2.846458e+02	3.305656e+02	4.317189e+02
1	2.842395e+02	3.316018e+02	4.304878e+02
1	2.859078e+02	3.315356e+02	4.357218e+02
1	2.808206e+02	3.219505e+02	4.327150e+02
1	2.906458e+02	3.108654e+02	4.233320e+02
1	2.944868e+02	3.124421e+02	4.196896e+02
1	2.985025e+02	3.133301e+02	4.177651e+02
2	2.904956e+02	3.089710e+02	4.223643e+02
2	2.844119e+02	3.115817e+02	4.349186e+02
1	2.841925e+02	3.123348e+02	4.354131e+02
1	2.857565e+02	3.105568e+02	4.353516e+02
1	2.687424e+02	3.061329e+02	4.327565e+02
1	2.675397e+02	3.063886e+02	4.307681e+02
1	2.704061e+02	2.980532e+02	4.377784e+02
2	2.716313e+02	2.959313e+02	4.400100e+02
1	2.709836e+02	2.961402e+02	4.399281e+02
1	2.722890e+02	2.968915e+02	4.451913e+02
2	2.721318e+02	3.008296e+02	4.498047e+02
1	2.722240e+02	3.025883e+02	4.554041e+02
1	2.700662e+02	3.026663e+02	4.580834e+02
1	2.722636e+02	2.956500e+02	4.473737e+02
1	2.719355e+02	2.923056e+02	4.356926e+02
2	2.733836e+02	2.927197e+02	4.348389e+02
1	2.738863e+02	2.844707e+02	4.350288e+02
2	2.748688e+02	2.850626e+02	4.349503e+02
2	2.672919e+02	2.767388e+02	4.398427e+02
2	2.640233e+02	2.785542e+02	4.371684e+02
1	2.642379e+02	2.784855e+02	4.356734e+02
2	2.736848e+02	2.769929e+02	4.448960e+02
1	2.704132e+02	2.714604e+02	4.427578e+02
2	2.706421e+02	2.716185e+02	4.445382e+02
1	2.720083e+02	2.704784e+02	4.455642e+02
1	2.730395e+02	2.715033e+02	4.472825e+02
2	2.724487e+02	2.707893e+02	4.477847e+02
2	2.737416e+02	2.716139e+02	4.494605e+02
1	2.737009e+02	2.742647e+02	4.503561e+02
2	2.734237e+02	2.747289e+02	4.521750e+02
1	2.763495e+02	2.789498e+02	4.553229e+02
1	2.781365e+02	2.796571e+02	4.576634e+02
1	2.796569e+02	2.825514e+02	4.583579e+02
2	2.842751e+02	2.848765e+02	4.599081e+02
1	2.738661e+02	2.878178e+02	4.577509e+02
1	2.682976e+02	2.917083e+02	4.558775e+02
1	2.673161e+02	2.940029e+02	4.554379e+02
2	2.766229e+02	2.696316e+02	4.523708e+02
2	2.782142e+02	2.694353e+02	4.549236e+02
1	2.783892e+02	2.709280e+02	4.553061e+02
1	2.792380e+02	2.684716e+02	4.558094e+02
2	2.719455e+02	2.686395e+02	4.497832e+02
2	2.704924e+02	2.627531e+02	4.472076e+02
1	2.705701e+02	2.662250e+02	4.578786e+02
1	2.718841e+02	2.637262e+02	4.626914e+02
2	2.672944e+02	2.659935e+02	4.605403e+02
1	2.765863e+02	2.732098e+02	4.454118e+02
1	2.672327e+02	2.732819e+02	4.453683e+02
1	2.640562e+02	2.732625e+02	4.453274e+02
2	2.593024e+02	2.700459e+02	4.475844e+02
2	2.676283e+02	2.709700e+02	4.349849e+02
2	2.676594e+02	2.712926e+02	4.295773e+02
2	2.715473e+02	2.560731e+02	4.426711e+02
1	2.722095e+02	2.545917e+02	4.446685e+02
2	2.672041e+02	2.588931e+02	4.317227e+02
1	2.663770e+02	2.578716e+02	4.323890e+02
2	2.825546e+02	2.426883e+02	4.225091e+02
1	2.807924e+02	2.460819e+02	4.205683e+02
1	2.844670e+02	2.424951e+02	4.225128e+02
2	2.871626e+02	2.422004e+02	4.247056e+02
1	2.901632e+02	2.435959e+02	4.259884e+02
1	2.906108e+02	2.411706e+02	4.201059e+02
2	2.934857e+02	2.365981e+02	4.153090e+02
2	2.946271e+02	2.340256e+02	4.151296e+02
2	2.735673e+02	2.323988e+02	4.122027e+02
1	2.719170e+02	2.350308e+02	4.103206e+02
1	2.765901e+02	2.196708e+02	4.058285e+02
2	2.921379e+02	2.111779e+02	3.916872e+02
1	2.938384e+02	2.103614e+02	3.928915e+02
1	2.970433e+02	2.121921e+02	3.954813e+02
1	2.993921e+02	2.155361e+02	3.974380e+02
2	3.035484e+02	2.181429e+02	3.993055e+02
2	3.026836e+02	2.212612e+02	4.001811e+02
1	3.014328e+02	2.234416e+02	4.025080e+02
1	3.057115e+02	2.187108e+02	4.002336e+02
2	2.991572e+02	2.045130e+02	3.947787e+02
2	2.924679e+02	2.126833e+02	3.896162e+02
1	2.937465e+02	2.132190e+02	3.896949e+02
1	2.965571e+02	2.155279e+02	3.876146e+02
1	3.059224e+02	1.820930e+02	3.499378e+02
1	3.088826e+02	1.835675e+02	3.473935e+02
1	3.152603e+02	1.887972e+02	3.426015e+02
1	3.160820e+02	1.896293e+02	3.405076e+02
1	3.164697e+02	1.969140e+02	3.373109e+02
1	3.201197e+02	1.964866e+02	3.269135e+02
2	3.225627e+02	1.880540e+02	3.165993e+02
1	3.099590e+02	1.812029e+02	3.473874e+02
2	2.779834e+02	1.658096e+02	3.517565e+02
1	2.860757e+02	1.734189e+02	3.196437e+02
1	3.011263e+02	1.792047e+02	3.092454e+02
1	3.071497e+02	1.807657e+02	3.065993e+02
1	3.334675e+02	1.907403e+02	2.946326e+02
1	3.346454e+02	1.917927e+02	2.918784e+02
1	3.441663e+02	1.933697e+02	2.845694e+02
1	3.517523e+02	1.981325e+02	2.802842e+02
2	3.547650e+02	2.013344e+02	2.765116e+02
1	3.611756e+02	2.068156e+02	2.743794e+02
2	3.715270e+02	2.150417e+02	2.759724e+02
1	3.754755e+02	2.132501e+02	2.766915e+02
1	3.779060e+02	2.110592e+02	2.794551e+02
2	3.780972e+02	2.116711e+02	2.809735e+02
1	3.779787e+02	2.146577e+02	2.744994e+02
2	3.705901e+02	2.224241e+02	2.758573e+02
1	3.717634e+02	2.249230e+02	2.744269e+02
2	3.714055e+02	2.311937e+02	2.764625e+02
1	3.703424e+02	2.322802e+02	2.771727e+02
1	3.736115e+02	2.301408e+02	2.700358e+02
1	3.609907e+02	2.083465e+02	2.695256e+02
1	3.549338e+02	2.013467e+02	2.746055e+02
2	3.370319e+02	1.904038e+02	2.962019e+02
2	3.393968e+02	1.870690e+02	3.015871e+02
2	3.380853e+02	1.866097e+02	3.042688e+02
2	3.366770e+02	1.860229e+02	3.069189e+02
1	3.073888e+02	1.758760e+02	3.019328e+02
1	2.857784e+02	1.824987e+02	3.243848e+02
2	2.840080e+02	1.841386e+02	3.245301e+02
2	2.551463e+02	1.579216e+02	3.115173e+02
1	2.550301e+02	1.593171e+02	3.120093e+02
2	2.534267e+02	1.571442e+02	3.088177e+02
1	2.553916e+02	1.576932e+02	3.090873e+02
2	2.564650e+02	1.567071e+02	3.093433e+02
2	2.596679e+02	1.587917e+02	3.058466e+02
1	2.631741e+02	1.587777e+02	3.051453e+02
2	2.655578e+02	1.566569e+02	3.038411e+02
2	2.591124e+02	1.549751e+02	3.117312e+02
2	2.607778e+02	1.548631e+02	3.138664e+02
1	2.628526e+02	1.529264e+02	3.141782e+02
1	2.660828e+02	1.518354e+02	3.176059e+02
2	2.739267e+02	1.473008e+02	3.222508e+02
1	2.646525e+02	1.505184e+02	3.148530e+02
1	2.608368e+02	1.561410e+02	3.150013e+02
2	2.594874e+02	1.630095e+02	3.090040e+02
2	2.530646e+02	1.592961e+02	3.063478e+02
1	2.532093e+02	1.590543e+02	3.043609e+02
1	2.552120e+02	1.598489e+02	3.018876e+02
2	2.540243e+02	1.606175e+02	3.016897e+02
1	2.563761e+02	1.627003e+02	2.970739e+02
1	2.582159e+02	1.650057e+02	2.913574e+02
1	2.581122e+02	1.636319e+02	2.898423e+02
2	2.597832e+02	1.637509e+02	2.870743e+02
1	2.608846e+02	1.646641e+02	2.874580e+02
1	2.577741e+02	1.683221e+02	2.902785e+02
2	2.520738e+02	1.614409e+02	3.067971e+02
2	2.319324e+02	1.534401e+02	2.968049e+02
1	2.305411e+02	1.528140e+02	3.003329e+02
2	2.304269e+02	1.527736e+02	3.017409e+02
2	2.354556e+02	1.520745e+02	3.095960e+02
1	2.368395e+02	1.529354e+02	3.095954e+02
2	2.394609e+02	1.543511e+02	3.140926e+02
1	2.396972e+02	1.543430e+02	3.172679e+02
1	2.381523e+02	1.569671e+02	3.223424e+02
1	2.537528e+02	1.497701e+02	3.096257e+02
2	2.344912e+02	1.498687e+02	3.111772e+02
2	2.337120e+02	1.470066e+02	3.114901e+02
1	2.336102e+02	1.434248e+02	3.120014e+02
1	2.261596e+02	1.534612e+02	3.048172e+02
1	2.227484e+02	1.535077e+02	3.048598e+02
2	2.199622e+02	1.529467e+02	3.063357e+02
1	2.239378e+02	1.521331e+02	3.000145e+02
1	2.257340e+02	1.584684e+02	2.946016e+02
1	2.242625e+02	1.647763e+02	2.918280e+02
2	2.211934e+02	1.682610e+02	2.910826e+02
1	2.213487e+02	1.698718e+02	2.923365e+02
1	2.204477e+02	1.726291e+02	2.921780e+02
1	2.184478e+02	1.772867e+02	2.940685e+02
2	2.225985e+02	1.733883e+02	2.944705e+02
1	2.229765e+02	1.748061e+02	2.944771e+02
1	2.218505e+02	1.778069e+02	2.949866e+02
1	2.187847e+02	1.689562e+02	2.892482e+02
2	2.228834e+02	1.569599e+02	2.940042e+02
2	2.336917e+02	1.415705e+02	2.914915e+02
1	2.376684e+02	1.415885e+02	2.919687e+02
2	2.375180e+02	1.392274e+02	2.917890e+02
2	2.548871e+02	1.421867e+02	2.920738e+02
2	2.320267e+02	1.394781e+02	2.915154e+02
1	2.335042e+02	1.379127e+02	2.919648e+02
1	2.323014e+02	1.359413e+02	2.916900e+02
1	2.227197e+02	1.356294e+02	2.870725e+02
1	2.245362e+02	1.473861e+02	2.793128e+02
1	1.937413e+02	1.335672e+02	2.116648e+02
1	1.950434e+02	1.339543e+02	2.096409e+02
1	2.050427e+02	1.410742e+02	2.017441e+02
2	2.052937e+02	1.418992e+02	2.012316e+02
1	2.031702e+02	1.453125e+02	2.040975e+02
2	2.028137e+02	1.454863e+02	2.060619e+02
2	2.083707e+02	1.433242e+02	1.984676e+02
1	2.081719e+02	1.438178e+02	1.964692e+02
2	2.073237e+02	1.431130e+02	1.961177e+02
1	2.105007e+02	1.444135e+02	1.990619e+02
1	2.166405e+02	1.463580e+02	1.966351e+02
2	2.164468e+02	1.475988e+02	1.963028e+02
2	2.240867e+02	1.479494e+02	1.910387e+02
2	2.072827e+02	1.387631e+02	2.010277e+02
1	1.969451e+02	1.280551e+02	2.072770e+02
2	1.982569e+02	1.264174e+02	2.055068e+02
1	2.000392e+02	1.247614e+02	2.045884e+02
1	1.957054e+02	1.304528e+02	2.118323e+02
2	2.027140e+02	1.187726e+02	2.161489e+02
1	2.027582e+02	1.167525e+02	2.162926e+02
1	1.720156e+02	1.314517e+02	2.184536e+02
1	1.717533e+02	1.270117e+02	2.166034e+02
2	1.402494e+02	1.307130e+02	1.936403e+02
1	1.385917e+02	1.296504e+02	1.941941e+02
1	1.292531e+02	1.313184e+02	1.990878e+02
2	1.246819e+02	1.335178e+02	2.006750e+02
1	1.214764e+02	1.320967e+02	2.041982e+02
2	1.163417e+02	1.291575e+02	2.055931e+02
1	1.150718e+02	1.280945e+02	2.090150e+02
1	1.119593e+02	1.258409e+02	2.118630e+02
1	1.361931e+02	1.248226e+02	1.963722e+02
1	1.397468e+02	1.321554e+02	1.941054e+02
2	1.443097e+02	1.343555e+02	1.964952e+02
1	1.490873e+02	1.346428e+02	1.994863e+02
2	9.179042e+01	1.148764e+02	1.405653e+02
1	9.130798e+01	1.140757e+02	1.414822e+02
2	8.142137e+01	1.084000e+02	1.483383e+02
2	6.437780e+01	1.013883e+02	1.637399e+02
2	5.031154e+01	9.875581e+01	1.786082e+02
1	4.274217e+01	9.556839e+01	1.864077e+02
2	4.262947e+01	9.556824e+01	1.879036e+02
2	1.872431e+01	9.020483e+01	2.186102e+02
1	1.309212e+01	8.888440e+01	2.293259e+02
1	1.060630e+01	8.908322e+01	2.344789e+02
2	9.209149e+00	9.047249e+01	2.387525e+02
2	5.913821e+00	9.091223e+01	2.438946e+02
2	-1.234622e+00	9.188892e+01	2.513609e+02
2	-9.365670e+00	9.223214e+01	2.564611e+02
2	-1.351999e+01	9.198382e+01	2.612604e+02
2	-1.960130e+01	8.970051e+01	2.660040e+02
1	-2.134089e+01	9.069410e+01	2.673019e+02
1	-2.867995e+01	8.922589e+01	2.748516e+02
1	-3.832649e+01	8.974094e+01	2.846414e+02
1	-4.297446e+01	8.877632e+01	2.895921e+02
2	-4.621528e+01	8.812329e+01	2.911399e+02
1	-4.695713e+01	8.753871e+01	2.922212e+02
2	-4.806788e+01	8.730427e+01	2.942794e+02
1	-4.858560e+01	8.547290e+01	2.969285e+02
1	-4.791227e+01	8.557333e+01	2.992014e+02
2	-4.845719e+01	8.500198e+01	2.991068e+02
2	-5.212806e+01	8.647236e+01	3.070596e+02
2	-5.252405e+01	8.520181e+01	3.091587e+02
2	-5.191379e+01	8.871995e+01	3.116910e+02
2	-5.249372e+01	8.304635e+01	3.116947e+02
1	-5.404459e+01	8.232183e+01	3.120820e+02
1	-5.670520e+01	7.373589e+01	3.241556e+02
2	-5.531130e+01	7.097334e+01	3.266768e+02
2	-5.381340e+01	6.655617e+01	3.248574e+02
1	-5.218746e+01	6.582648e+01	3.248162e+02
2	-5.238121e+01	6.415848e+01	3.239172e+02
1	-5.355630e+01	7.050053e+01	3.300658e+02
2	-5.372109e+01	7.019256e+01	3.317194e+02
1	-5.508998e+01	6.935363e+01	3.322800e+02
1	-5.533744e+01	7.090881e+01	3.348654e+02
1	-5.219029e+01	6.942627e+01	3.322275e+02
1	-6.427014e+01	7.936829e+01	3.328678e+02
1	-7.235464e+01	7.591902e+01	3.098567e+02
1	-5.077427e+01	8.237888e+01	3.122258e+02
1	-5.386217e+01	9.077413e+01	3.092205e+02
1	-5.535680e+01	9.407144e+01	3.094459e+02
2	-5.694683e+01	9.374417e+01	3.086845e+02
2	-5.385137e+01	9.140134e+01	3.115557e+02
1	-5.781039e+01	9.431826e+01	3.101633e+02
1	-5.216793e+01	9.236954e+01	3.147718e+02
1	-4.776399e+01	8.112751e+01	2.999224e+02
1	-4.393811e+01	7.712811e+01	3.026679e+02
1	-4.217956e+01	7.674413e+01	3.021278e+02
1	-3.813047e+01	7.479785e+01	2.996654e+02
1	-4.913579e+01	8.752137e+01	2.948678e+02
1	-5.383458e+01	8.628960e+01	2.901422e+02
2	-5.508589e+01	8.706892e+01	2.861369e+02
1	-6.583886e+01	8.941014e+01	2.844640e+02
1	-6.918346e+01	8.984126e+01	2.849744e+02
1	-4.919734e+01	8.887989e+01	2.896680e+02
2	-4.942747e+01	9.005726e+01	2.893025e+02
1	-5.079688e+01	9.350493e+01	2.865563e+02
2	-4.037991e+01	9.079165e+01	2.937111e+02
1	-3.937969e+01	9.206258e+01	3.052502e+02
1	-3.830209e+01	8.964298e+01	2.947065e+02
1	-2.767333e+01	8.028230e+01	2.765344e+02
1	-1.948121e+01	8.798251e+01	2.669221e+02
1	-2.004072e+01	8.425366e+01	2.644299e+02
2	-2.042075e+01	8.252497e+01	2.643788e+02
2	-2.159495e+01	8.152197e+01	2.658886e+02
2	-2.394259e+01	7.988236e+01	2.688655e+02
2	-1.943634e+01	8.051086e+01	2.608992e+02
1	-1.371315e+01	9.291980e+01	2.624768e+02
1	-1.300792e+01	9.581558e+01	2.618413e+02
1	-1.098818e+01	9.470903e+01	2.538635e+02
2	1.666457e+00	9.294574e+01	2.544986e+02
1	2.852423e+00	9.207984e+01	2.545181e+02
1	6.635142e+00	9.167699e+01	2.440917e+02
1	9.044109e+00	8.999540e+01	2.472727e+02
1	1.152329e+01	9.128131e+01	2.496148e+02
1	1.033530e+01	9.106738e+01	2.388312e+02
2	7.905128e+00	7.957463e+01	2.364333e+02
1	6.696413e+00	7.970113e+01	2.363746e+02
2	4.600965e+00	7.231856e+01	2.392994e+02
2	1.129543e+00	6.844674e+01	2.367325e+02
2	3.289694e+00	8.107104e+01	2.357775e+02
1	3.334003e+00	8.175288e+01	2.441798e+02
1	-7.915680e-01	8.144574e+01	2.342177e+02
1	8.142303e+00	8.100152e+01	2.292983e+02
1	5.930688e+00	8.008250e+01	2.267236e+02
1	5.860055e+00	8.103673e+01	2.243722e+02
1	1.062074e+01	8.809476e+01	2.164247e+02
