%	I.id	Rstop.x	Rstop.y	Rstop.z
1	8.818164e+02	5.238256e+02	-2.768968e+01
1	8.813493e+02	5.217714e+02	-3.707227e+01
1	8.986316e+02	5.350698e+02	-2.781352e+01
2	8.928636e+02	5.346634e+02	-2.734154e+01
1	8.930510e+02	5.276527e+02	-3.206115e+01
1	9.039824e+02	5.246691e+02	-4.027908e+01
1	8.849965e+02	5.287085e+02	-5.445081e+01
1	8.874948e+02	5.302391e+02	-6.128849e+01
2	8.833656e+02	5.234959e+02	-7.022233e+01
2	8.833789e+02	5.195483e+02	-7.411976e+01
1	8.837233e+02	5.156556e+02	-7.557321e+01
2	8.760183e+02	5.233784e+02	-7.535891e+01
2	8.674273e+02	5.218595e+02	-7.638464e+01
1	8.703429e+02	5.268548e+02	-8.022468e+01
1	8.782943e+02	5.182248e+02	-7.601476e+01
2	8.833698e+02	5.152576e+02	-7.729712e+01
2	9.049202e+02	5.389227e+02	-7.613446e+01
2	9.067972e+02	5.425478e+02	-8.318066e+01
1	8.974504e+02	5.320949e+02	-7.873079e+01
1	9.042508e+02	5.227992e+02	-7.012248e+01
2	8.986269e+02	5.247147e+02	-6.474296e+01
1	9.347554e+02	5.874299e+02	-5.754349e+01
1	9.325337e+02	5.833998e+02	-5.940730e+01
1	9.432754e+02	5.910163e+02	-6.291409e+01
2	9.396987e+02	5.844446e+02	-7.644075e+01
1	9.445628e+02	5.838489e+02	-8.026902e+01
1	9.428854e+02	5.807527e+02	-7.313542e+01
1	8.989143e+02	5.189898e+02	-6.678027e+01
2	9.051619e+02	5.147462e+02	-6.811044e+01
1	9.099394e+02	5.154191e+02	-7.107589e+01
2	9.049781e+02	5.267422e+02	-5.801149e+01
2	9.125959e+02	5.234460e+02	-5.732310e+01
1	9.144018e+02	5.192007e+02	-5.753815e+01
1	9.177269e+02	5.245372e+02	-6.128048e+01
1	9.155085e+02	5.215835e+02	-5.977022e+01
2	9.118010e+02	5.135624e+02	-6.187440e+01
2	9.039242e+02	5.166003e+02	-8.300750e+01
1	9.047644e+02	5.218194e+02	-8.055097e+01
2	9.110662e+02	5.139906e+02	-7.775739e+01
1	9.081718e+02	5.169828e+02	-7.185943e+01
2	8.930862e+02	5.139711e+02	-1.098877e+02
2	8.945995e+02	5.048754e+02	-1.095795e+02
1	8.936054e+02	5.105265e+02	-1.077722e+02
2	1.285523e+03	6.494133e+02	1.070991e+03
2	1.296258e+03	6.489520e+02	1.080957e+03
2	1.294465e+03	6.498754e+02	1.088235e+03
1	1.290809e+03	6.503085e+02	1.087586e+03
1	1.292713e+03	6.451071e+02	1.082723e+03
1	1.294296e+03	6.398210e+02	1.080082e+03
1	1.281541e+03	6.437695e+02	1.076689e+03
1	1.281632e+03	6.431112e+02	1.077855e+03
1	1.287894e+03	6.601127e+02	1.073354e+03
1	1.276955e+03	6.342340e+02	1.080780e+03
1	1.278597e+03	6.341127e+02	1.080439e+03
1	1.277507e+03	6.286900e+02	1.082799e+03
2	1.279580e+03	6.344115e+02	1.085725e+03
2	1.282749e+03	6.362941e+02	1.068718e+03
1	1.278938e+03	6.391757e+02	1.067401e+03
2	1.284324e+03	6.272981e+02	1.075019e+03
1	1.283789e+03	6.249292e+02	1.068679e+03
1	1.286821e+03	6.254881e+02	1.066480e+03
2	1.281215e+03	6.279670e+02	1.068413e+03
1	1.271016e+03	6.307764e+02	1.066254e+03
1	1.263353e+03	6.320481e+02	1.065667e+03
1	1.266836e+03	6.290726e+02	1.057892e+03
1	1.270016e+03	6.443007e+02	1.074123e+03
2	1.276506e+03	6.374454e+02	1.070433e+03
2	1.264893e+03	6.224160e+02	1.080403e+03
1	1.269473e+03	6.252286e+02	1.083719e+03
2	1.258582e+03	6.217681e+02	1.080400e+03
1	1.261547e+03	6.200074e+02	1.075638e+03
1	1.260001e+03	6.234233e+02	1.093741e+03
1	1.265223e+03	6.183249e+02	1.094440e+03
1	1.271241e+03	6.228383e+02	1.086706e+03
1	1.266895e+03	6.207002e+02	1.089688e+03
2	1.264979e+03	6.171425e+02	1.076294e+03
2	1.263207e+03	6.159511e+02	1.064873e+03
1	1.265683e+03	6.128646e+02	1.063894e+03
1	1.261233e+03	6.226201e+02	1.070386e+03
1	1.265233e+03	6.278523e+02	1.068916e+03
1	1.270455e+03	6.315346e+02	1.083276e+03
2	1.261711e+03	6.470953e+02	1.070560e+03
1	1.273897e+03	6.713073e+02	1.075798e+03
1	1.268483e+03	6.795456e+02	1.077273e+03
1	1.272576e+03	6.790559e+02	1.082882e+03
1	1.271751e+03	6.707490e+02	1.073300e+03
1	1.272674e+03	6.668573e+02	1.069194e+03
2	1.269473e+03	6.544801e+02	1.077864e+03
1	1.270670e+03	6.525234e+02	1.072268e+03
2	1.245451e+03	6.339099e+02	1.123172e+03
1	1.243005e+03	6.360598e+02	1.125805e+03
2	1.246557e+03	6.537237e+02	1.120850e+03
1	1.243181e+03	6.524289e+02	1.116976e+03
2	1.242031e+03	6.547727e+02	1.113451e+03
2	1.241780e+03	6.475848e+02	1.113471e+03
2	1.243519e+03	6.412310e+02	1.132807e+03
2	1.242763e+03	6.375624e+02	1.130764e+03
1	1.249129e+03	6.452182e+02	1.133602e+03
1	1.257098e+03	6.490231e+02	1.141884e+03
1	1.301860e+03	6.416690e+02	1.148058e+03
1	1.297384e+03	6.311690e+02	1.155705e+03
2	1.297772e+03	6.310510e+02	1.156721e+03
1	1.298086e+03	6.324435e+02	1.159135e+03
1	1.294625e+03	6.393796e+02	1.156030e+03
1	1.273568e+03	6.359936e+02	1.142632e+03
2	1.283360e+03	6.399586e+02	1.156036e+03
1	1.277078e+03	6.449069e+02	1.153601e+03
1	1.273177e+03	6.473051e+02	1.151893e+03
1	1.273215e+03	6.504525e+02	1.156431e+03
1	1.278756e+03	6.482373e+02	1.149467e+03
1	1.272014e+03	6.473575e+02	1.143834e+03
1	1.248754e+03	6.250150e+02	1.111526e+03
1	1.245587e+03	6.231691e+02	1.112259e+03
1	1.246095e+03	6.314537e+02	1.111387e+03
2	1.250650e+03	6.297860e+02	1.100514e+03
2	1.247760e+03	6.227247e+02	1.098080e+03
2	1.251711e+03	6.206860e+02	1.102112e+03
1	1.249452e+03	6.173479e+02	1.102934e+03
2	1.261275e+03	6.218110e+02	1.100399e+03
1	1.259599e+03	6.211413e+02	1.095886e+03
2	1.257666e+03	6.238978e+02	1.093376e+03
1	1.247416e+03	6.256269e+02	1.102905e+03
2	1.245005e+03	6.359372e+02	1.100215e+03
1	1.252064e+03	6.363054e+02	1.096632e+03
1	1.264504e+03	6.328797e+02	1.109930e+03
1	1.264545e+03	6.329658e+02	1.115032e+03
1	1.269390e+03	6.365641e+02	1.103737e+03
1	1.256822e+03	6.324048e+02	1.102764e+03
2	1.237345e+03	6.619992e+02	1.100454e+03
1	1.248286e+03	6.617821e+02	1.100261e+03
1	1.248745e+03	6.625268e+02	1.108390e+03
1	1.245089e+03	6.610664e+02	1.113206e+03
1	1.245358e+03	6.635074e+02	1.114562e+03
2	1.243524e+03	6.629373e+02	1.103349e+03
2	1.235708e+03	6.655541e+02	1.102297e+03
1	1.244570e+03	6.658219e+02	1.103369e+03
1	1.252414e+03	6.536023e+02	1.099294e+03
1	1.249790e+03	6.565273e+02	1.098523e+03
2	1.256778e+03	6.509748e+02	1.101294e+03
1	1.255452e+03	6.477640e+02	1.100733e+03
1	1.237697e+03	6.674264e+02	1.082582e+03
2	1.243044e+03	6.664267e+02	1.082325e+03
1	1.244023e+03	6.740400e+02	1.084858e+03
2	1.230474e+03	6.725551e+02	1.085511e+03
1	1.228157e+03	6.722771e+02	1.086423e+03
1	1.238545e+03	6.702497e+02	1.091617e+03
1	1.245843e+03	6.790534e+02	1.092717e+03
1	1.237000e+03	6.666912e+02	1.096980e+03
1	1.238528e+03	6.599644e+02	1.101173e+03
1	1.238720e+03	6.656312e+02	1.100492e+03
2	1.237312e+03	6.539501e+02	1.110747e+03
1	1.233143e+03	6.513588e+02	1.103373e+03
1	1.231399e+03	6.573972e+02	1.101702e+03
1	1.228733e+03	6.597030e+02	1.101412e+03
1	1.224423e+03	6.593890e+02	1.098972e+03
2	1.226424e+03	6.485023e+02	1.098045e+03
1	1.231250e+03	6.435456e+02	1.098984e+03
1	1.231079e+03	6.396994e+02	1.095190e+03
2	1.241134e+03	6.491532e+02	1.092901e+03
1	1.241348e+03	6.462318e+02	1.090455e+03
2	1.245392e+03	6.360020e+02	1.095384e+03
1	1.242260e+03	6.397607e+02	1.103120e+03
1	1.256809e+03	6.429036e+02	1.088843e+03
1	1.257371e+03	6.490755e+02	1.081343e+03
1	1.213743e+03	6.487931e+02	1.076183e+03
1	1.230928e+03	6.522029e+02	1.078352e+03
2	1.242511e+03	6.497442e+02	1.074120e+03
2	1.243543e+03	6.468641e+02	1.073198e+03
1	1.247109e+03	6.470689e+02	1.074732e+03
1	1.365598e+03	7.378174e+02	1.108655e+03
2	1.366217e+03	7.394471e+02	1.104376e+03
1	1.365216e+03	7.423942e+02	1.106428e+03
2	1.372446e+03	7.368811e+02	1.108407e+03
2	1.359425e+03	7.330309e+02	1.110872e+03
1	1.373699e+03	7.457220e+02	1.126985e+03
1	1.363719e+03	7.604607e+02	1.184554e+03
2	1.362109e+03	7.570108e+02	1.184198e+03
1	1.376533e+03	7.613138e+02	1.178390e+03
1	1.367285e+03	7.565910e+02	1.176117e+03
2	1.383815e+03	7.544418e+02	1.140742e+03
2	1.378175e+03	7.584763e+02	1.150930e+03
1	1.373647e+03	7.630311e+02	1.148655e+03
2	1.374046e+03	7.457784e+02	1.149103e+03
1	1.370625e+03	7.557020e+02	1.133350e+03
2	1.365661e+03	7.499951e+02	1.128643e+03
1	1.367904e+03	7.577055e+02	1.128036e+03
2	1.372789e+03	7.594572e+02	1.136032e+03
1	1.372161e+03	7.601833e+02	1.138801e+03
1	1.375823e+03	7.507816e+02	1.138674e+03
1	1.371907e+03	7.352981e+02	1.134188e+03
1	1.369387e+03	7.290442e+02	1.134314e+03
2	1.354501e+03	7.320579e+02	1.113565e+03
1	1.343730e+03	7.322233e+02	1.081006e+03
2	1.340815e+03	7.269838e+02	1.077811e+03
1	1.352521e+03	7.342022e+02	1.092637e+03
2	1.366569e+03	7.314319e+02	1.082945e+03
2	1.365475e+03	7.271267e+02	1.091795e+03
2	1.346411e+03	7.291492e+02	1.131474e+03
1	1.340757e+03	7.278290e+02	1.126752e+03
1	1.340181e+03	7.168344e+02	1.121936e+03
2	1.336628e+03	7.184996e+02	1.132448e+03
1	1.330666e+03	7.186517e+02	1.138024e+03
2	1.317213e+03	7.347435e+02	1.141989e+03
1	1.324554e+03	7.253869e+02	1.138795e+03
2	1.319585e+03	7.150701e+02	1.134314e+03
1	1.314392e+03	7.211175e+02	1.138494e+03
1	1.331165e+03	7.146225e+02	1.131011e+03
1	1.326482e+03	7.194989e+02	1.123881e+03
1	1.321599e+03	6.996380e+02	1.121397e+03
1	1.315084e+03	6.901672e+02	1.115287e+03
1	1.327335e+03	6.917244e+02	1.089222e+03
2	1.328977e+03	6.861152e+02	1.070571e+03
2	1.335528e+03	6.841610e+02	1.078213e+03
1	1.327808e+03	6.863662e+02	1.086326e+03
2	1.353576e+03	6.865312e+02	1.091376e+03
1	1.345840e+03	6.854561e+02	1.096164e+03
2	1.346057e+03	6.964558e+02	1.087865e+03
2	1.339409e+03	6.852722e+02	1.096124e+03
1	1.343189e+03	6.898881e+02	1.095664e+03
2	1.342116e+03	6.809799e+02	1.085988e+03
2	1.347835e+03	6.888369e+02	1.085312e+03
2	1.340414e+03	6.832839e+02	1.086328e+03
1	1.342338e+03	6.807894e+02	1.086142e+03
1	1.339966e+03	6.850205e+02	1.085452e+03
1	1.332519e+03	6.932218e+02	1.093641e+03
2	1.320457e+03	6.768200e+02	1.096055e+03
1	1.313666e+03	6.695147e+02	1.099432e+03
1	1.306274e+03	6.708552e+02	1.103556e+03
2	1.304534e+03	6.682016e+02	1.105668e+03
1	1.306504e+03	6.658210e+02	1.104097e+03
1	1.305290e+03	6.706791e+02	1.096523e+03
1	1.258695e+03	6.575014e+02	1.000532e+03
2	1.247598e+03	6.548287e+02	1.002991e+03
2	1.270677e+03	6.681672e+02	1.012731e+03
1	1.268239e+03	6.692804e+02	1.023706e+03
2	1.275351e+03	6.693733e+02	1.019389e+03
1	1.272484e+03	6.663574e+02	1.015516e+03
1	1.257802e+03	6.663861e+02	1.025312e+03
2	1.250657e+03	6.540177e+02	1.068641e+03
1	1.258246e+03	6.373020e+02	1.069715e+03
2	1.257846e+03	6.467178e+02	1.078026e+03
1	1.256338e+03	6.485647e+02	1.079927e+03
2	1.264225e+03	6.514200e+02	1.078134e+03
2	1.253353e+03	6.590878e+02	1.072666e+03
1	1.253694e+03	6.560485e+02	1.077226e+03
1	1.258222e+03	6.379039e+02	1.068256e+03
2	1.259172e+03	6.383032e+02	1.062373e+03
1	1.260996e+03	6.407584e+02	1.063507e+03
2	1.254098e+03	6.437802e+02	1.042916e+03
2	1.247453e+03	6.390632e+02	1.035826e+03
1	1.244214e+03	6.444103e+02	1.038943e+03
1	1.256624e+03	6.457469e+02	1.048869e+03
2	1.257860e+03	6.429488e+02	1.050228e+03
1	1.256239e+03	6.648658e+02	1.043859e+03
1	1.244004e+03	6.869912e+02	1.048149e+03
1	1.245119e+03	6.831793e+02	1.050377e+03
2	1.246367e+03	6.831731e+02	1.058101e+03
1	1.238957e+03	6.849050e+02	1.054283e+03
2	1.260301e+03	6.673820e+02	1.041362e+03
1	1.269341e+03	6.757650e+02	1.040993e+03
1	1.269120e+03	6.727473e+02	1.040959e+03
1	1.258829e+03	6.722731e+02	1.049666e+03
2	1.251907e+03	6.735936e+02	1.055410e+03
2	1.233460e+03	6.678020e+02	1.026818e+03
2	1.237580e+03	6.734385e+02	1.032578e+03
1	1.236225e+03	6.668079e+02	1.030015e+03
1	1.233835e+03	6.628695e+02	1.026178e+03
2	1.219575e+03	6.662689e+02	1.039361e+03
1	1.221555e+03	6.538392e+02	1.028395e+03
1	1.217291e+03	6.609035e+02	1.028994e+03
2	1.211519e+03	6.479900e+02	1.022441e+03
2	1.209199e+03	6.465321e+02	1.017758e+03
2	1.199983e+03	6.477833e+02	1.000083e+03
2	1.199454e+03	6.572893e+02	1.002705e+03
1	1.194673e+03	6.477163e+02	9.925533e+02
1	1.199472e+03	6.466097e+02	9.972254e+02
2	1.189268e+03	6.475715e+02	9.951141e+02
2	1.185395e+03	6.441700e+02	9.960906e+02
2	1.184631e+03	6.420690e+02	1.008085e+03
1	1.183109e+03	6.433932e+02	1.008265e+03
1	1.185921e+03	6.477786e+02	1.005003e+03
1	1.190424e+03	6.483567e+02	1.000612e+03
1	1.184835e+03	6.425386e+02	9.906750e+02
1	1.184614e+03	6.467215e+02	9.876184e+02
1	1.178052e+03	6.595309e+02	9.802008e+02
2	1.178589e+03	6.467557e+02	9.824594e+02
2	1.167625e+03	6.405806e+02	9.779602e+02
1	1.168935e+03	6.377367e+02	9.802956e+02
1	1.134368e+03	6.398511e+02	9.687534e+02
1	1.129316e+03	6.360049e+02	9.639912e+02
2	1.138278e+03	6.578569e+02	9.772355e+02
1	1.140297e+03	6.603632e+02	9.834642e+02
1	1.143239e+03	6.597875e+02	9.853061e+02
2	1.152943e+03	6.634772e+02	9.646394e+02
2	1.158426e+03	6.491336e+02	9.565480e+02
1	1.125769e+03	6.410421e+02	9.167930e+02
2	1.107519e+03	6.296620e+02	9.143544e+02
1	1.113140e+03	6.289697e+02	9.128887e+02
1	1.106144e+03	6.288223e+02	8.969122e+02
1	1.092562e+03	6.308108e+02	8.970371e+02
2	1.092268e+03	6.293705e+02	8.943859e+02
2	1.083741e+03	6.354186e+02	8.700694e+02
1	1.089103e+03	6.405115e+02	8.724796e+02
2	1.089588e+03	6.295136e+02	8.731105e+02
1	1.091554e+03	6.372872e+02	8.775512e+02
2	1.088842e+03	6.364007e+02	8.854399e+02
2	1.089532e+03	6.261734e+02	8.713349e+02
2	1.095617e+03	6.195408e+02	8.668554e+02
2	1.087375e+03	6.108040e+02	8.641557e+02
1	1.092383e+03	6.202777e+02	8.674897e+02
2	1.081478e+03	6.178189e+02	8.618717e+02
1	1.083857e+03	6.155364e+02	8.530210e+02
1	1.084012e+03	6.194274e+02	8.706654e+02
2	1.098268e+03	6.165957e+02	8.693505e+02
2	1.085052e+03	6.286667e+02	8.620151e+02
1	1.079745e+03	6.220387e+02	8.573484e+02
2	1.061514e+03	6.221788e+02	8.567469e+02
2	1.063845e+03	6.184946e+02	8.565225e+02
2	1.063783e+03	6.210534e+02	8.648646e+02
1	1.066443e+03	6.626603e+02	8.549210e+02
2	1.059497e+03	6.714568e+02	8.501737e+02
2	1.071929e+03	6.650292e+02	8.627646e+02
2	1.070416e+03	6.503213e+02	8.600887e+02
1	1.051970e+03	6.261869e+02	8.372531e+02
2	1.048085e+03	6.231753e+02	8.347590e+02
2	1.042410e+03	6.167063e+02	8.357091e+02
1	1.030721e+03	6.180369e+02	8.354199e+02
1	1.037690e+03	6.268579e+02	8.375677e+02
2	1.031450e+03	6.253890e+02	8.502561e+02
1	1.026310e+03	6.266814e+02	8.539420e+02
2	1.036015e+03	6.266637e+02	8.477877e+02
1	1.034921e+03	6.208150e+02	8.483341e+02
2	1.003906e+03	6.160446e+02	8.503029e+02
1	1.013790e+03	6.158017e+02	8.443950e+02
1	1.006860e+03	6.198544e+02	8.521607e+02
1	1.011102e+03	6.189235e+02	8.570315e+02
2	1.002844e+03	6.152503e+02	8.550876e+02
2	1.014523e+03	5.977186e+02	8.502624e+02
1	1.010698e+03	5.989113e+02	8.547519e+02
1	1.012998e+03	5.933764e+02	8.568784e+02
2	1.007932e+03	6.037229e+02	8.683769e+02
2	1.005682e+03	5.961806e+02	8.599390e+02
1	1.011778e+03	6.086159e+02	8.574826e+02
1	1.013866e+03	6.087011e+02	8.492876e+02
2	1.008852e+03	5.998378e+02	8.495916e+02
1	1.010204e+03	5.990066e+02	8.399945e+02
1	1.016304e+03	6.118847e+02	8.516908e+02
2	1.023069e+03	6.205002e+02	8.725091e+02
2	1.027427e+03	6.179761e+02	8.745872e+02
2	1.023996e+03	6.121337e+02	8.673430e+02
1	1.015862e+03	6.300748e+02	8.577795e+02
2	1.013316e+03	6.206189e+02	8.572429e+02
1	1.035608e+03	6.122482e+02	8.439107e+02
1	1.039797e+03	6.059782e+02	8.425835e+02
1	1.030859e+03	6.199243e+02	8.335700e+02
2	1.034191e+03	6.294780e+02	8.361152e+02
2	1.026163e+03	6.291407e+02	8.291693e+02
2	1.035504e+03	6.232418e+02	8.268070e+02
2	1.036311e+03	6.278074e+02	8.258455e+02
1	1.036514e+03	6.296402e+02	8.276884e+02
2	1.032098e+03	6.209134e+02	8.247765e+02
2	1.028340e+03	6.250118e+02	8.246327e+02
2	1.027715e+03	6.212753e+02	8.176980e+02
1	1.025763e+03	6.207483e+02	8.153407e+02
2	1.021957e+03	6.234842e+02	8.042560e+02
1	1.024246e+03	6.252527e+02	8.061816e+02
2	1.020449e+03	6.210701e+02	8.016725e+02
2	1.018553e+03	6.182564e+02	8.039329e+02
1	1.021787e+03	6.199032e+02	7.997462e+02
1	1.024690e+03	6.180849e+02	8.028834e+02
1	1.018762e+03	6.201922e+02	7.946967e+02
1	1.021455e+03	6.239842e+02	7.961164e+02
1	1.002889e+03	6.135725e+02	7.966272e+02
1	9.984227e+02	6.122029e+02	7.971032e+02
2	1.004118e+03	6.122982e+02	7.827237e+02
2	1.009999e+03	6.230975e+02	7.746242e+02
1	1.007446e+03	6.232538e+02	7.750896e+02
1	1.011403e+03	6.263755e+02	7.736461e+02
2	1.008822e+03	6.171964e+02	7.747509e+02
2	1.002880e+03	6.161807e+02	7.691831e+02
2	9.923352e+02	6.171810e+02	7.667757e+02
2	1.003266e+03	6.176698e+02	7.737914e+02
1	1.000131e+03	6.210586e+02	7.751464e+02
1	1.008436e+03	6.188810e+02	7.673666e+02
1	1.017961e+03	6.162074e+02	7.695989e+02
1	1.020171e+03	6.127983e+02	7.717407e+02
2	1.002074e+03	6.122958e+02	7.610069e+02
1	1.004256e+03	6.090905e+02	7.600941e+02
1	9.926490e+02	6.151737e+02	7.319033e+02
1	9.921793e+02	6.101642e+02	7.345391e+02
2	9.780330e+02	5.995830e+02	7.305862e+02
1	9.850950e+02	6.065149e+02	7.263181e+02
2	9.939635e+02	5.964481e+02	7.237678e+02
1	9.950254e+02	6.029709e+02	7.045536e+02
1	9.919292e+02	6.061279e+02	7.234026e+02
2	1.002044e+03	6.087566e+02	7.177338e+02
1	9.987853e+02	6.102762e+02	7.046813e+02
1	9.564803e+02	6.258575e+02	7.188066e+02
2	9.476433e+02	6.160637e+02	7.200314e+02
1	9.635376e+02	6.308111e+02	7.123467e+02
2	9.726803e+02	6.316656e+02	7.161532e+02
2	9.735014e+02	6.347192e+02	7.083906e+02
1	9.768867e+02	6.357804e+02	7.078881e+02
2	9.721337e+02	6.206790e+02	7.015391e+02
2	9.832580e+02	6.223141e+02	7.139778e+02
2	9.849795e+02	6.206955e+02	7.183256e+02
1	9.882231e+02	6.233285e+02	7.168600e+02
2	9.757049e+02	6.210118e+02	6.879285e+02
1	9.694779e+02	6.163054e+02	6.965385e+02
2	9.756004e+02	6.220167e+02	6.991596e+02
1	9.720497e+02	6.217756e+02	7.014414e+02
2	9.683644e+02	6.156035e+02	7.232125e+02
2	9.702440e+02	6.193128e+02	7.285865e+02
1	9.758550e+02	6.228420e+02	7.310587e+02
1	9.639910e+02	6.197452e+02	7.140470e+02
2	9.634198e+02	6.256734e+02	7.090117e+02
1	9.570446e+02	6.238656e+02	7.162627e+02
2	9.738262e+02	6.262351e+02	7.123467e+02
1	9.814799e+02	6.223207e+02	7.076414e+02
2	9.644554e+02	6.139633e+02	7.053210e+02
1	9.247785e+02	6.065667e+02	7.246581e+02
2	9.257572e+02	5.977869e+02	7.114121e+02
1	9.345196e+02	6.061101e+02	7.142026e+02
2	9.620924e+02	6.032037e+02	7.187282e+02
2	9.579969e+02	5.964636e+02	7.197087e+02
1	9.645608e+02	6.274872e+02	7.091146e+02
1	9.996441e+02	6.149243e+02	6.990717e+02
1	9.974739e+02	6.291734e+02	7.015049e+02
1	9.632534e+02	6.241311e+02	6.722652e+02
1	9.660183e+02	6.250693e+02	6.690444e+02
1	9.666408e+02	6.271975e+02	6.661545e+02
2	9.542404e+02	6.023557e+02	5.528360e+02
2	9.536858e+02	5.970070e+02	5.537888e+02
1	9.535655e+02	5.970423e+02	5.511174e+02
1	9.377881e+02	6.391744e+02	5.281222e+02
1	9.246411e+02	6.466622e+02	5.375912e+02
2	9.199612e+02	6.363016e+02	5.391532e+02
1	9.179439e+02	6.410856e+02	5.389873e+02
1	9.183705e+02	6.450651e+02	5.388381e+02
1	9.277189e+02	6.480573e+02	5.358532e+02
1	9.371705e+02	6.269475e+02	5.223710e+02
1	9.504879e+02	6.188958e+02	5.321725e+02
1	9.451836e+02	6.057092e+02	5.256458e+02
2	9.527839e+02	5.748437e+02	5.084420e+02
1	9.526020e+02	5.715616e+02	5.061505e+02
2	9.428716e+02	5.807428e+02	5.100182e+02
1	9.448316e+02	5.786639e+02	5.151207e+02
1	9.469060e+02	5.907471e+02	5.043141e+02
1	9.494106e+02	5.951618e+02	5.125605e+02
1	9.487307e+02	5.952123e+02	5.076330e+02
2	9.403703e+02	5.962037e+02	4.699293e+02
2	9.406005e+02	6.001269e+02	4.722927e+02
2	9.263627e+02	5.872534e+02	3.915595e+02
2	9.246877e+02	5.937922e+02	3.915158e+02
1	9.217244e+02	5.908884e+02	3.928804e+02
1	9.264390e+02	5.899413e+02	3.919676e+02
2	9.232626e+02	5.793789e+02	3.668814e+02
2	9.258180e+02	5.755044e+02	3.623085e+02
2	9.283048e+02	5.692536e+02	3.590763e+02
1	9.267882e+02	5.774280e+02	3.648527e+02
2	9.327511e+02	5.778061e+02	3.637090e+02
1	9.280648e+02	5.856807e+02	3.643203e+02
2	9.217093e+02	5.857831e+02	3.443512e+02
2	9.203881e+02	5.884264e+02	3.445401e+02
1	9.207785e+02	5.920711e+02	3.465564e+02
1	9.215719e+02	5.898985e+02	3.434812e+02
2	9.158977e+02	5.799608e+02	2.839453e+02
2	9.209085e+02	5.789415e+02	2.861037e+02
2	9.170933e+02	5.742916e+02	2.846681e+02
1	9.170637e+02	5.688576e+02	2.868143e+02
2	9.101705e+02	5.820369e+02	2.649418e+02
1	9.128476e+02	5.855095e+02	2.635929e+02
2	9.083956e+02	5.694279e+02	2.075334e+02
1	9.024315e+02	5.574480e+02	2.057782e+02
1	9.075700e+02	5.752039e+02	2.017953e+02
1	8.978034e+02	5.678039e+02	1.824918e+02
2	9.035729e+02	5.746752e+02	1.784068e+02
2	9.008321e+02	5.693102e+02	1.771792e+02
2	9.039717e+02	5.651647e+02	1.807848e+02
2	9.092348e+02	5.700542e+02	1.743423e+02
1	8.993173e+02	5.885446e+02	1.663511e+02
1	9.051294e+02	5.882869e+02	1.607243e+02
1	8.955419e+02	5.886542e+02	1.711246e+02
1	8.962234e+02	5.907272e+02	1.741889e+02
1	8.932168e+02	5.887295e+02	1.718169e+02
2	8.877345e+02	5.790094e+02	1.691475e+02
2	8.889340e+02	5.792330e+02	1.755017e+02
1	8.926676e+02	5.747433e+02	1.729076e+02
2	8.889298e+02	5.704273e+02	1.781739e+02
2	9.033070e+02	5.780952e+02	1.284676e+02
2	9.044392e+02	5.821857e+02	1.145105e+02
1	9.107178e+02	5.859327e+02	1.193628e+02
1	9.263131e+02	5.917102e+02	1.201718e+02
1	9.219122e+02	5.870707e+02	1.156493e+02
1	9.191002e+02	5.867406e+02	1.243300e+02
1	9.202896e+02	5.861164e+02	1.285566e+02
2	8.999665e+02	5.823866e+02	9.409273e+01
1	8.994453e+02	5.836492e+02	9.959069e+01
2	8.848952e+02	5.783071e+02	4.022608e+01
2	8.811358e+02	5.760329e+02	4.108382e+01
1	8.886170e+02	5.735617e+02	3.992774e+01
2	8.756207e+02	5.749664e+02	3.870716e+01
1	8.749027e+02	5.818413e+02	-2.167955e+01
1	8.666183e+02	5.783771e+02	-8.227810e+01
1	8.671281e+02	5.770674e+02	-8.028197e+01
2	7.572982e+02	-3.043331e+00	1.031532e+03
1	7.546443e+02	-5.403499e-01	1.031937e+03
1	7.575188e+02	-9.613287e-01	1.028315e+03
1	7.542394e+02	-1.369040e+00	1.028743e+03
1	7.438846e+02	5.239374e+00	1.031619e+03
2	7.546354e+02	8.262117e+00	1.026295e+03
1	7.599630e+02	9.703801e+00	1.020113e+03
1	7.675457e+02	-3.136572e+00	1.036284e+03
1	7.603095e+02	-2.612396e+00	1.032548e+03
1	7.676256e+02	-6.828302e+00	1.026034e+03
1	7.815897e+02	-1.342584e+01	1.063683e+03
1	7.756408e+02	-1.479123e+01	1.063598e+03
2	7.727714e+02	-1.674879e+01	1.028666e+03
1	7.725590e+02	-1.836826e+01	1.027938e+03
1	7.793660e+02	-7.261463e-01	1.023415e+03
2	7.745563e+02	5.098210e+00	1.020148e+03
1	7.821627e+02	1.546364e+01	1.020402e+03
2	7.714432e+02	4.874872e+00	1.016380e+03
1	7.807387e+02	-4.290564e-01	1.017437e+03
1	7.790704e+02	4.438872e+00	1.018373e+03
1	7.762261e+02	9.544747e+00	1.019090e+03
1	8.196105e+02	-1.153917e+02	1.040328e+03
2	8.078047e+02	-1.119522e+02	1.033903e+03
1	8.085996e+02	-1.170158e+02	1.028394e+03
2	8.098374e+02	-1.180143e+02	1.028146e+03
1	8.127518e+02	-1.185523e+02	1.025476e+03
2	8.180378e+02	-1.211479e+02	1.028694e+03
2	8.221247e+02	-1.135193e+02	1.040806e+03
2	8.203926e+02	-1.143663e+02	1.048462e+03
